text,intent,
Hi The plaster on my cut has come off can nurse fix it is that possible?,nurse_request,
Hi The tape on my dressing is peeling off can you help?,nurse_request,
I am feeling anxious please send the nurse,nurse_request,
I am feeling cold can someone bring a heated blanket,nurse_request,
I am feeling homesick can someone come by can someone help?,nurse_request,
I am feeling nervous about the surgery can someone come this is urgent.,nurse_request,
I am feeling overwhelmed can someone sit with me I would really appreciate it.,nurse_request,
I am feeling overwhelmed can someone sit with me please,nurse_request,
I am feeling very alone can a nurse come sit with me thank you so much,nurse_request,
I am in a lot of discomfort please send nurse is that possible?,nurse_request,
I am scared of the procedure tomorrow can someone talk kindly help.,nurse_request,
I cannot lie down comfortably can someone help please help.,nurse_request,
I dropped something on the floor can nurse pick it up thank you,nurse_request,
I feel dizzy can someone check my blood pressure is that possible?,nurse_request,
I feel so lonely can the nurse come by is that possible?,nurse_request,
I feel so lonely can the nurse come by please,nurse_request,
I feel uneasy can a nurse come and check on me please,nurse_request,
I feel very low today can someone check on me,nurse_request,
I feel very low today can someone check on me this is urgent.,nurse_request,
I had a bad dream can someone come check on me,nurse_request,
I have been lying in the same position too long can someone help,nurse_request,
I have been lying in the same position too long can someone help kindly help.,nurse_request,
I have been waiting for a nurse for a while,nurse_request,
I have been waiting for a nurse for a while thank you so much,nurse_request,
I have some pain can a nurse check on me this is urgent.,nurse_request,
I just need someone to hold my hand for a bit,nurse_request,
I just need someone to hold my hand for a bit as soon as possible.,nurse_request,
I keep sliding down the bed can nurse reposition me,nurse_request,
I keep sliding down the bed can nurse reposition me thank you,nurse_request,
I need a footrest or pillow for my feet at the earliest please.,nurse_request,
I need a fresh gown this one is soiled,nurse_request,
I need a nurse to check my pulse rate can you help?,nurse_request,
I need a urinal bottle please,nurse_request,
I need a urinal bottle please is that possible?,nurse_request,
I need a vitals check before my next medication,nurse_request,
I need another pillow for under my knees,nurse_request,
I need antibiotic cream applied on my wound,nurse_request,
I need assistance standing up my legs are shaky,nurse_request,
I need help adjusting my arm sling,nurse_request,
I need help adjusting my bed position thank you so much,nurse_request,
I need help changing into clean clothes,nurse_request,
I need help combing my hair,nurse_request,
I need help lying on my left side,nurse_request,
I need help lying on my left side as soon as possible.,nurse_request,
I need help opening this medicine bottle thank you,nurse_request,
I need help opening this medicine bottle this is urgent.,nurse_request,
I need help propping up with pillows,nurse_request,
I need help propping up with pillows please help.,nurse_request,
I need help propping up with pillows thank you so much,nurse_request,
I need help putting my dentures in at the earliest please.,nurse_request,
I need help putting my dentures in thank you so much,nurse_request,
I need help putting on my glasses they fell,nurse_request,
I need help putting on my glasses they fell can someone help?,nurse_request,
I need help transferring to the chair,nurse_request,
I need help turning over in bed my back is hurting please help.,nurse_request,
I need help turning to the other side,nurse_request,
I need help with my knee brace it is too tight,nurse_request,
I need my blood pressure checked please,nurse_request,
I need my dentures cleaned can nurse help can you help?,nurse_request,
I need my dressing changed,nurse_request,
I need my oxygen saturation checked can you help?,nurse_request,
I need my oxygen saturation checked please,nurse_request,
I need my oxygen saturation checked thank you so much,nurse_request,
I need my temperature taken it keeps going up,nurse_request,
I need petroleum jelly on my chapped lips,nurse_request,
I need petroleum jelly on my chapped lips as soon as possible.,nurse_request,
I need petroleum jelly on my chapped lips please help.,nurse_request,
I need socks my feet are cold,nurse_request,
I need socks my feet are cold can you help?,nurse_request,
I need someone to adjust the TV angle at the earliest please.,nurse_request,
I need someone to plug in my phone charger,nurse_request,
I need sunscreen applied before I sit by the window as soon as possible.,nurse_request,
I need sunscreen applied before I sit by the window please help.,nurse_request,
I need support to walk to the door and back,nurse_request,
I need support to walk to the door and back this is urgent.,nurse_request,
I need the antifungal cream applied on my feet I would really appreciate it.,nurse_request,
I need the bed raised higher for eating can you help?,nurse_request,
I need the curtain closed please,nurse_request,
I need the curtain closed please is that possible?,nurse_request,
I need the curtain closed please thank you so much,nurse_request,
I need the medicated lotion applied on my back,nurse_request,
I need the muscle rub applied on my shoulders,nurse_request,
I need the nurse on duty to come as soon as possible.,nurse_request,
I need the nurse on duty to come thank you,nurse_request,
I need the nurse to administer my injection,nurse_request,
I need the nurse to administer my injection kindly help.,nurse_request,
I need the nurse to apply the ointment on my rash,nurse_request,
I need the nurse to apply the ointment on my rash as soon as possible.,nurse_request,
I need the nurse to bring me a glass of water as soon as possible.,nurse_request,
I need the nurse to bring me a glass of water please,nurse_request,
I need the nurse to clean my wound,nurse_request,
I need the nurse to clean my wound please help.,nurse_request,
I need the nurse to help me with my prosthetic at the earliest please.,nurse_request,
I need the nurse to remove the old dressing,nurse_request,
I need the nurse urgently,nurse_request,
I need to be turned to prevent bed sores,nurse_request,
I need to be turned to prevent bed sores thank you so much,nurse_request,
I spilled something on the floor can nurse call housekeeping,nurse_request,
I spilled something on the floor can nurse call housekeeping kindly help.,nurse_request,
I want to talk to a nurse thank you so much,nurse_request,
I want to talk to a nurse this is urgent.,nurse_request,
Is there a nurse available to come to my room,nurse_request,
Just wanted to say Can I get my evening pain medication now thank you so much,nurse_request,
Just wanted to say Can a nurse come and talk to me for a bit kindly help.,nurse_request,
Just wanted to say Can nurse help apply the cream the doctor prescribed please help.,nurse_request,
Just wanted to say Can nurse help me put on my support belt,nurse_request,
Just wanted to say Can nurse help me put on my support belt I would really appreciate it.,nurse_request,
Just wanted to say Can someone bring me an extra blanket,nurse_request,
Just wanted to say Can someone check my oxygen levels please help.,nurse_request,
Just wanted to say Can someone come I am feeling very restless,nurse_request,
Just wanted to say Can someone dim the lights in my room please help.,nurse_request,
Just wanted to say Can someone help me with my elastic bandage thank you,nurse_request,
Just wanted to say Can someone pass me my bag from the cupboard,nurse_request,
Just wanted to say Can someone put a pillow between my knees can someone help?,nurse_request,
